Beaches,1988,3.6926129880438556,60471
Planes,1987,3.692385847477887,50196
Victor / Victoria,1982,3.691882647020129,15202
Death on the Nile,1978,3.6918208373904577,4108
Scarlet Pimpernel,1982,3.6918103448275863,1392
All in the Family: Season 1,1971,3.6917148362235066,2595
Jagged Edge,1985,3.6908364259206397,10509
Network,1976,3.689880488878356,29537
Murphy Brown: Season 1,1988,3.689855072463768,1035
The Last Picture Show,1971,3.689651072935862,16823
The Man with the Golden Gun,1974,3.688888888888889,20655
Knight Rider: Season 2,1983,3.6886699507389165,1015
Cabaret,1972,3.688658167958996,15218
Tender Mercies,1983,3.688388045075943,6123
Deliverance,1972,3.688105749888973,38279
The Year of Living Dangerously,1983,3.6869388243744763,8353
The Night Stalker / The Night Strangler,1973,3.6867239732569246,1047
The Longest Yard,1974,3.68601255204126,16093
21 Jump Street: Season 1,1987,3.685438863521055,1971
The Name of the Rose,1986,3.684737772539776,5091
Punky Brewster: Season 1,1984,3.6840390879478826,1228
Mystery Train,1989,3.683820873961719,5538
The Glass Menagerie,1973,3.68379705400982,3055
Five Easy Pieces,1970,3.6836796275540995,11599
My Favorite Year,1982,3.6835175170467904,4253
Rambo: First Blood: Ultimate Edition,1982,3.682689519636586,31039
All That Jazz,1979,3.6818094690435115,5217
Hopscotch,1980,3.679960771493952,3059
Sleeper,1973,3.6797318558040906,14619
Transformers: The Movie,1986,3.6797020484171323,4296
Trail of the Pink Panther,1982,3.6790044671346522,3134
The Godfather,1990,3.6784690667598743,28610
Led Zeppelin: The Song Remains the Same,1976,3.6783725910064238,2335
Return from Witch Mountain,1978,3.677873338545739,2558
The Paper Chase,1973,3.6767017895969225,5979
V: The Original Miniseries,1983,3.6766917293233083,5054
Happy Days: Season 1,1974,3.675894665766374,1481
Heartbreak Ridge,1986,3.674624789940314,17257
Legend: The Director's Cut,1986,3.6734770150741247,16054
V: The Final Battle,1984,3.6731538256464944,3751
Can't Buy Me Love,1987,3.6730656428304806,18753
The Front,1976,3.672172808132147,1574
Young Guns,1988,3.672014455456387,36526
...And Justice for All,1979,3.6716535433070865,6350
Easy Money,1983,3.671510347864377,2271
Weird Science,1985,3.6715049104563837,41544
The Muppets Take Manhattan,1984,3.671170785940306,11693
Tootsie,1982,3.67091242435521,72543
Escape to Witch Mountain,1975,3.670394185071289,7154
Sleuth,1972,3.670346598202824,3895
Doctor Who: The Power of Kroll,1978,3.670111972437554,1161
Absence of Malice,1981,3.668982374887431,7773
Good Times: Season 1,1974,3.6663751639702666,2287
Support Your Local Gunfighter,1971,3.666350710900474,4220
Eight Men Out,1988,3.6659907055344316,11835
The Eagle Has Landed,1976,3.665746703465195,3261
Clash of the Titans,1981,3.6654022759033738,20036
Two Mules for Sister Sara,1970,3.665193212605162,7013
Lady Jane,1986,3.664837484170536,2369
The Bear,1988,3.6647555823777913,3314
Alf: Season 1,1986,3.6646903820816865,1518
The Cat from Outer Space,1978,3.6646099603349493,2269
Young Guns II,1990,3.664543367157988,13501
Doogie Howser,1989,3.661764705882353,1020
Moonstruck,1987,3.6615214072075464,47811
The Young Ones: Every Stoopid Episode,1982,3.661127895266868,1986
Missing,1982,3.6602230483271376,1345
Die Hard 2: Die Harder,1990,3.6600646404177746,62809
Murder by Death,1976,3.659882005899705,3390
The Great Santini,1979,3.659504132231405,4840
Mommie Dearest,1981,3.659470351180196,13896
Rocky II,1979,3.659191301393136,26487
Catch 22,1970,3.6589339961336647,7242
The Atomic Cafe,1982,3.658247829518548,1267
Time Bandits,1981,3.658130864096366,24407
Fitzcarraldo,1982,3.656632173095014,4252
Beetlejuice,1988,3.6557230073005167,70269
Pump Up the Volume,1990,3.655000372328543,13429
Hamburger Hill,1987,3.654997043169722,8455
Body Heat,1981,3.654378779013068,15381
Footloose: Special Collector's Edition,1984,3.653565831695729,40201
Twin Warriors,1984,3.6527886881382563,2546
King of New York: Special Edition (Widescreen),1990,3.6522842639593907,4728
Akira Kurosawa's Dreams,1990,3.6517391304347826,4600
Always,1989,3.6515742623221055,18199
A Charlie Brown Thanksgiving / The Mayflower Voyagers,1973,3.6504925209777452,2741
The Dead Zone,1983,3.649531199482703,9279
The Four Seasons,1981,3.6493594066082267,1483
Ghost,1990,3.649245741373836,135431
Mad Max,1979,3.6491480073229123,35505
Full House: Season 1,1987,3.647299813780261,2685
Eye of the Needle,1981,3.646514021095961,3887
Hiding Out,1987,3.6461218836565097,1444
Aguirre: The Wrath of God,1972,3.645967534140685,3881
Best of the Best,1989,3.6446866485013625,1835
Broadway Danny Rose,1984,3.644459551325629,4413
The Omen,1976,3.644342359767892,20680
The Taking of Pelham One Two Three,1974,3.6443243243243244,3700
Five Deadly Venoms,1978,3.6443148688046647,1029
Local Hero,1983,3.644070927225711,5414
National Lampoon's Christmas Vacation: Special Edition,1989,3.643247566991068,15002
Who Framed Roger Rabbit?: Special Edition,1988,3.642530984996738,39858
Taxi: Season 1,1978,3.642413487133984,1127
Do the Right Thing,1989,3.641357625080921,21626
Buck Rogers in the 25th Century: The Complete Epic Series,1979,3.640597539543058,1138
Cheech & Chong's Up in Smoke,1978,3.6405812324929974,22848
Major League,1989,3.6400465356773526,38680
Beverly Hills 90210: The Pilot Episode,1990,3.6381288614298324,2266
Traffik,1989,3.637471783295711,2215
Clue,1985,3.6373541606402466,20742
Amarcord,1974,3.637181044957473,4115
Taps,1981,3.6367760686184165,14107
The Last Detail,1973,3.635799522673031,4190
Splash: 20th Anniversary Edition,1984,3.6352928841045715,28612
Halloween 5: The Revenge of Michael Myers,1989,3.6346272335181764,3246
G.I. Joe: The Movie,1987,3.632547441058079,1739
A Christmas Carol,1984,3.6299104066161267,2902
Koyaanisqatsi: Life Out of Balance,1983,3.629452546019603,4183
D.A.R.Y.L.,1985,3.628957973517559,3474
Running on Empty,1988,3.628544717980679,3209
Norma Rae,1979,3.6273587241840426,20191
Foul Play,1978,3.62730174318684,4073
Little Monsters,1989,3.6263964666147053,3849
Mork & Mindy: Season 1,1978,3.626218851570964,1846
Day for Night,1973,3.6253430924062213,2186
The Year Without a Santa Claus,1974,3.624690338563171,2422
The Andromeda Strain,1971,3.6246505939902165,11448
Lucas,1986,3.624649518468853,8203
Halloween,1978,3.62363408775669,29559
The Living Daylights,1987,3.6217185028993146,9485
Zelig,1983,3.6212410916043805,5753
Which Way is Up?,1977,3.620669406928949,1703
On Any Sunday,1971,3.6201923076923075,1040
Force 10 from Navarone,1978,3.6177801919246786,5523
The Way We Were,1973,3.6176534492123844,18410
Shintaro Katsu's Zatoichi: The Blind Swordsman,1989,3.617094017094017,1170
What's Up,1972,3.6151807980049875,6416
Three O'Clock High,1987,3.615064935064935,1925
Bat 21,1988,3.614813535911602,5792
Dragonslayer,1981,3.614712706428279,7327
Big Trouble in Little China,1986,3.613301698489813,26553
Brubaker,1980,3.6132167152575314,6174
They Call Me Mr. Tibbs,1970,3.613157894736842,4560
Duel,1970,3.6114747785906816,2597
The Buddy Holly Story,1978,3.6109995985547974,4982
Total Recall,1990,3.606859895120839,70176
Wonder Woman: Season 1,1976,3.6059417040358746,1784
Drugstore Cowboy,1989,3.60518444666002,21063
Quigley Down Under,1990,3.6043114017163873,9788
Star Trek III: The Search for Spock,1984,3.603307523985861,23764
Doctor Who: The Ark in Space,1975,3.6030674846625765,1630
The Great Mouse Detective,1986,3.6025983951089033,7851
The Mountain Men,1980,3.6016949152542375,1062
Moonlighting: The Pilot,1985,3.6016260162601625,1845
The Brave Little Toaster,1987,3.6010598031794094,2642
The Last Starfighter,1984,3.60085777049409,28679
Walkabout,1971,3.5996592844974447,2935
A Man Called Horse,1970,3.5988372093023258,2580
The Black Stallion Returns,1983,3.598074608904934,1662
Hamlet,1990,3.598022105875509,6876
The Vanishing,1988,3.5979305247597932,4059
On a Clear Day You Can See Forever,1970,3.597506678539626,1123
Walking Tall,1973,3.5968201233981967,4214
Shoot to Kill,1988,3.5964391691394657,3033
An American Werewolf in London,1981,3.5959487728965764,19599
All Dogs Go to Heaven,1989,3.595890410958904,11242
Rocky III,1982,3.5958160252239626,19981
Saved by the Bell: Season 2,1989,3.5946261682242993,2568
Hard Times,1975,3.594059405940594,1111
A Passage to India,1984,3.5934106162294084,8195
Bad Boys,1983,3.5932948612256115,7278
Barry Lyndon,1975,3.5928356091505584,5639
Mean Streets,1973,3.592566203538772,8421
Walking Tall: The Final Chapter,1977,3.5920289855072465,1380
Watership Down,1979,3.5914315569487982,3828
Gorillas in the Mist,1988,3.590587018360486,19335
Enemy Mine,1985,3.5903276131045243,16025
That Obscure Object of Desire,1977,3.59009900990099,2525
Starman,1984,3.5899395754790064,19363
The Greatest American Hero: Season 1,1981,3.5894481503941784,1649
The Getaway,1972,3.587893864013267,2412
Cries and Whispers,1972,3.5874571288584027,2041
Carrie,1976,3.5868076668869797,37825
McCabe & Mrs. Miller,1971,3.586235489220564,3618
The Golden Voyage of Sinbad,1974,3.586131705189708,2293
The Care Bears Movie II: A New Generation,1986,3.585115483319076,1169
Cross Creek,1983,3.584888888888889,1125
Dawn of the Dead,1978,3.584405481419424,16711
Uncle Buck,1989,3.5836536151813596,33304
The Adventures of Baron Munchausen,1989,3.5836280056577086,16968
Eddie and the Cruisers,1983,3.5816831683168315,5656
Joe Kidd,1972,3.5812445980985306,4628
Dirty Rotten Scoundrels,1988,3.5809085410926684,29762
Red Dawn,1984,3.5800669686822926,25385
The King of Comedy,1983,3.5799411855749885,6461
Bananas,1971,3.5793443574122423,6894
Jumpin' Jack Flash,1986,3.5787904599659286,9392
Dead Calm,1989,3.5771465990013915,12217
Mr. Mom,1983,3.57648108892112,35852
1776,1972,3.5758032128514055,1992
The Boys from Brazil,1978,3.5751083293211363,4154
Scooby-Doo Meets the Harlem Globetrotters,1972,3.5745088643986582,2087
Days of Heaven,1978,3.5741654571843253,3445
Summer Rental,1985,3.5736040609137056,9062
Ken Burns' America: The Shakers,1985,3.5734870317002883,1041
The World According to Garp,1982,3.5731655932101365,16613
Play Misty for Me,1971,3.57277582092944,8801
Black Widow,1987,3.5727470141150923,1842
Firestarter,1984,3.572698036560596,11816
Cooley High,1975,3.5712319339298,2906
Radio Days,1987,3.5710314150681124,7194
Roxanne,1987,3.5697787991956336,34810
The Last Metro,1980,3.569300518134715,1544
The Great Outdoors,1988,3.568969448244414,35088
Jacob's Ladder,1990,3.568645776968862,20329
The Odessa File,1974,3.5677999218444705,2559
Working Girl,1988,3.5671391211700514,30973
Adventures in Babysitting,1987,3.565532652316673,21928
Diner,1982,3.5641480168402393,13539
Top Secret!,1984,3.564028776978417,13205
Saturday Night Live: 25 Years of Music,1975,3.5632850241545895,2070
One Crazy Summer,1986,3.5630703711214764,9862
Silver Streak,1976,3.562766674152257,4453
The Mechanic,1972,3.56247582205029,2585
Smokey and the Bandit / Smokey and the Bandit II: Double Feature,1977,3.56178527811702,9007
Laverne & Shirley: Season 1,1976,3.5602901178603807,1103
Just One of the Guys,1985,3.560089321965083,4926
Loverboy,1989,3.5594636183776656,4549
Johnny Dangerously,1984,3.5582082764893133,8796
Three's Company: Season 1,1977,3.5579158316633266,2495
Benji,1973,3.5577369643234116,4737
Knight Rider: Season 1,1982,3.5577227200843438,1897
Alice Doesn't Live Here Anymore,1974,3.5575357535753573,4545
Deathtrap,1982,3.5567073170731707,3280
The Gods Must Be Crazy 2,1990,3.5564435564435564,3003
Fame,1980,3.556332803391627,9435
Stephen King's It!,1990,3.556300149898598,11341
Sudden Impact,1983,3.556084352178551,12187
For Keeps,1988,3.5557707203718047,2582
Lord of the Flies,1990,3.5552960411070886,8563
Saved by the Bell: Season 1,1989,3.5547801814375437,2866
Stranger than Paradise,1984,3.554606326483491,4331
Seven Beauties,1976,3.553363228699552,1115
Saturday Night Fever,1977,3.551482968527393,23163
Salvador,1986,3.5514105852179996,4289
The Best Little Whorehouse in Texas,1982,3.551382113821138,6150
Fletch Lives,1989,3.5505059797608096,5435
Honey,1989,3.5504439063761097,6195
Beneath the Planet of the Apes,1970,3.550301810865191,4970
The Seventh Sign,1988,3.5499522445081184,10470
Cheech & Chong's Still Smokin,1983,3.5495821487033687,11607
House of Games,1987,3.5491160925824676,5487
The Manhattan Project,1986,3.548502139800285,4206
St. Elmo's Fire,1985,3.548265364368618,31534
Mystic Pizza,1988,3.548124877282545,25465
Invasion of the Body Snatchers,1978,3.5480270574971815,8870
The Boy Who Could Fly,1986,3.547175765225623,3169
My Bodyguard,1980,3.5470103092783507,4850
Doctor Who: Remembrance of the Daleks,1987,3.546961325966851,1086
Le Cercle Rouge,1970,3.546721734641198,1937
Summer of '42,1971,3.5457725947521865,3430
Stella,1990,3.545186640471513,3054
The Bad News Bears,1976,3.5444066020434897,19085
The Candidate,1972,3.5441849816849818,4368
Airport / Airport 1975: Double Feature,1970,3.543829296424452,1734
Birdy,1984,3.542666261767385,3293
The Jewel of the Nile,1985,3.542478179669932,26237
Eraserhead,1977,3.5424175824175825,4550
Back to School,1986,3.541621537985456,12926
The Bounty,1984,3.541332847778587,5492
The Great Train Robbery,1978,3.5410658307210032,3190
Frances,1982,3.5406195207481006,5133
Batteries Not Included,1987,3.540408732001858,17224
The Last Dragon,1985,3.5402160864345738,4165
After Hours,1985,3.539961759082218,5230
The Onion Field,1979,3.538896276595745,3008
Mermaids,1990,3.538810301051868,5514
Nosferatu the Vampyre,1979,3.5387650424146773,5069
Spaceballs,1987,3.5381327423121065,75801
The Witches,1990,3.5380726698262244,3165
Jesus Christ Superstar,1973,3.537802527307775,4669
The Eiger Sanction,1975,3.537544095414077,5953
The Private Eyes,1980,3.5372460496613995,1329
Time After Time,1979,3.536914235190097,4524
Tightrope,1984,3.5367782757711574,3793
They Live,1988,3.5365325635937217,5543
All of Me,1984,3.534558823529412,10880
Creature Comforts,1990,3.533952823445318,2798
Fat Man and Little Boy,1989,3.533189033189033,2772
F/X,1986,3.532995391705069,10850
Slaughterhouse Five,1972,3.532546786004882,4916
Broadcast News,1987,3.5323045082336004,22226
Purple Rain: Special Edition,1984,3.531361550229475,5883
The Wind and the Lion,1975,3.531055900621118,1932
The Purple Rose of Cairo,1985,3.530642750373692,6690
Krush Groove,1985,3.530201342281879,1192
MacArthur,1977,3.52856159669649,1453
Narrow Margin,1990,3.5285171102661597,2893
Berkeley in the Sixties,1990,3.5283203125,1024
The Package,1989,3.5275113579000505,3962
The Color of Money,1986,3.526956833243776,22332
Coming to America,1988,3.5264846980976015,90675
Baby Boom,1987,3.525561797752809,14240
Cheech & Chong's Nice Dreams,1981,3.5255449591280654,8808
The Big Blue,1988,3.525281710488298,3461
The French Lieutenant's Woman,1981,3.5251509054325956,5467
Doctor Who: Spearhead from Space,1970,3.524978089395267,1141
My Science Project,1985,3.5246338215712383,3004
Coming Home,1978,3.5243548633379143,6549
The Long Riders,1980,3.523896222121074,2197
The Rocky Horror Picture Show,1975,3.5236364919212586,28346
The Sure Thing: Special Edition,1985,3.5221925133689838,7480
Hannah and Her Sisters,1986,3.5220500135276156,25873
Seems Like Old Times,1980,3.5216540249571815,4087
Christine: Special Edition,1983,3.521448248720976,10164
Doctor Who: The Robots of Death,1976,3.5209409064830752,1743
Alien Nation,1988,3.5207928488146134,5146
Fletch,1985,3.520787895310796,14672
Night Shift,1982,3.520357267138383,8621
Stardust Memories,1980,3.518393520080999,2963
Colors,1988,3.5175841695582855,10663
Superfly,1972,3.515274949083503,1473
Short Circuit,1986,3.514386335622469,28395
The Big Easy,1987,3.514192558496356,10428
Overboard,1987,3.5140597239305724,58536
Hairspray,1988,3.5137423312883436,16300
Oliver & Company,1988,3.5127245508982035,13360
Klute,1971,3.511361926260346,6645
Pink Flamingos,1972,3.5111548556430447,1524
Fantastic Planet,1971,3.511094674556213,1352
The Hitcher,1984,3.509833134684148,6712
The Care Bears Movie,1985,3.5097698653929656,2303
The Discreet Charm of the Bourgeoisie,1972,3.509226932668329,4010
The Long Good Friday,1979,3.50730411686587,1506
Uncommon Valor,1983,3.5059322033898304,4720
Suspect,1987,3.50493632851624,6989
The Hobbit,1978,3.5039043824701195,6275
The Dead Pool,1988,3.5034351145038167,7860
The Garden of the Finzi-Continis,1970,3.502983802216539,2346
The Black Cauldron,1985,3.502983590253605,4022
Gorky Park,1983,3.5029774564015312,4702
2010: The Year We Make Contact,1984,3.502950005175448,9661
Tron,1982,3.502892702610725,20569
Sea of Love,1989,3.502565154935358,9746
The Wanderers,1979,3.502516175413372,1391
An Innocent Man,1989,3.5012048192771084,2490
License to Drive,1988,3.5011001100110013,3636
Young Sherlock Holmes,1985,3.5010028078620135,2493
A Chorus Line,1985,3.500998003992016,4008
Music Box,1989,3.5009920634920637,1008
Fright Night,1985,3.5001196458482893,8358
The Blue and the Gray,1982,3.5,1404
My Beautiful Laundrette,1986,3.4987096774193547,4650
Stir Crazy,1980,3.497849697499818,13719
Dreamscape: Special Edition,1984,3.4974680491921872,4147
Death Wish 2,1982,3.4970273483947683,2523
Sholay,1975,3.496713615023474,1065
The Money Pit,1986,3.495332880014836,16177
Project X,1987,3.4945517582961863,4038
Police Academy 3: Back in Training,1986,3.493881546744983,4086
Scrooged,1988,3.4935869084475897,6783
The Great Gatsby,1974,3.493378137971931,5059
Sid & Nancy,1986,3.4929742388758784,10248
Turk 182!,1985,3.4908592321755028,1094
Scared Straight!,1978,3.490822027134876,1253
Master of the Flying Guillotine,1975,3.4907932011331444,1412
The Poseidon Adventure,1972,3.4907275320970044,11917
Cheech & Chong's The Corsican Brothers,1984,3.4906629318394025,2142
Shag: The Movie,1989,3.490059385489285,3873
The Rose,1979,3.490052208268661,7087
Love Story,1970,3.4894459102902373,10612
Escape from New York,1981,3.489209498046288,16635
Straw Dogs,1971,3.488969752103707,4397
True Stories: Talking Heads,1986,3.488844621513944,2510
Country,1984,3.4885215794306705,1089
The Harder They Come,1973,3.488086087624904,1301
The Big Red One: Special Edition,1980,3.4880644233534657,3477
High Spirits,1988,3.4879816863792446,2621
Police Academy 2: Their First Assignment,1985,3.4878868258178604,5655
Nine to Five,1980,3.487078330474557,52470
Dune,1984,3.486484973977279,17869
Coma,1978,3.486226203807391,4465
La Bamba,1987,3.486035422343324,14680
The Dream Team,1989,3.486013986013986,1716
Valley Girl: Special Edition,1983,3.485873458018305,7539
'Round Midnight,1986,3.48491879350348,1293
Day of the Dead,1985,3.482373678025852,6808
Summer School,1987,3.481693238042881,9095
The In-Laws,1979,3.4811494252873563,4350
Private Benjamin,1980,3.480340760157274,22890
Heaven Can Wait,1978,3.4800280855047587,12818
Cocoon: The Return,1988,3.4796422373514884,7491
Reversal of Fortune,1990,3.479145601617796,7912
Heavy Metal,1981,3.478489903424056,9112
Internal Affairs,1990,3.4777402517654283,6514
The Grifters,1990,3.476910962371337,17779
The Lord of the Rings,1978,3.4759991541552124,4729
Mona Lisa,1986,3.475751503006012,2495
Ruthless People,1986,3.475094449287998,17205
The Naked Gun,1988,3.4739598552451167,44489
Logan's Run,1976,3.473859844271413,14384
The Omega Man,1971,3.473849372384937,5736
Bill & Ted's Excellent Adventure,1989,3.473701327499039,33823
Police Academy: Special Edition,1984,3.472983763641203,15028
The Return of the Living Dead,1985,3.472233481961897,7401
Flashdance,1983,3.472180125568305,18476
Westworld,1973,3.4716591819395557,8239
Teenage Mutant Ninja Turtles: The Movie,1990,3.4716491661519457,8095
Police Academy 4: Citizens on Patrol,1987,3.4714523281596454,3608
Arthur,1981,3.471233423073088,20058
Nashville,1975,3.4704837117472853,5065
Operation Condor 2: Armour of the Gods,1986,3.470216130732736,1897
River's Edge,1986,3.4700015583606048,6417
The Witches of Eastwick,1987,3.468789337282488,27010
Poltergeist II / Poltergeist III: Double Feature,1986,3.468470705064548,4028
The Wraith,1986,3.4681915654038598,1399
The Falcon and the Snowman,1985,3.4667937718462025,6294
The Changeling,1980,3.4658879745155295,3767
Urban Cowboy,1980,3.4632046653707302,10803
Prick Up Your Ears,1987,3.4620135886349597,1619
Licence to Kill,1989,3.462012636769918,12978
Death Wish,1974,3.461861340280793,6909
My Dinner with Andre,1981,3.4617224880382773,4180
Oh,1980,3.46,1050
Creepshow,1982,3.4597327555074036,11076
Funny Lady,1975,3.459507042253521,3976
State of Grace,1990,3.4591866166714738,3467
The Secret of My Success,1987,3.4589603283173735,14620
Conquest of the Planet of the Apes,1973,3.458131067961165,4944
The Quick and the Dead,1987,3.458075407990996,3554
Over the Top,1987,3.4559414990859234,2735
Cry-Baby,1990,3.45182467657849,5179
Atlantic City,1980,3.451824339086738,4577
Everything You Always Wanted to Know About Sex But Were Afraid to Ask,1971,3.4504461629982153,8405
Thunderbolt and Lightfoot,1974,3.45005675368899,3524
Barfly,1987,3.4496461622210126,3674
Picnic at Hanging Rock,1975,3.449546485260771,3528
Bloodsport,1988,3.4487300985595146,10552
Salem's Lot,1979,3.4487077850007926,6307
The Running Man,1987,3.4486509302250075,30799
The Texas Chainsaw Massacre,1974,3.4485150087352427,18889
The Amityville Horror,1979,3.448255114320096,11634
Blue Planet: IMAX,1990,3.4481246955674623,2053
Running Scared,1986,3.4479851973684212,4864
Macbeth,1971,3.447431302270012,1674
Funny Farm,1988,3.4474205494789425,11611
Brighton Beach Memoirs,1986,3.4472954230235784,5768
Conan the Barbarian,1981,3.44632469592808,11346
Victory,1981,3.4460822342901474,2578
The Long Goodbye,1973,3.4440789473684212,2432
The Mack,1973,3.4436018957345973,1055
Police Academy 6: City Under Siege,1989,3.443562610229277,2268
Escape from the Planet of the Apes,1971,3.4433049256102843,6923
Mad Max Beyond Thunderdome,1985,3.4429705338697403,18394
Lenny,1974,3.441913963653094,4347
Avalon,1990,3.4415318832496746,5379
Hair,1979,3.4410396716826264,3655
Prizzi's Honor,1985,3.440173873255548,8742
Repo Man,1984,3.4396436174406686,12683
The Entity,1983,3.4392605633802815,1136
Who's the Boss?: Season 1,1984,3.439005439005439,1287
Altered States,1980,3.437660960460536,6601
Vision Quest,1985,3.436810431293882,3988
Police Academy 5: Assignment - Miami Beach,1988,3.4364844903988185,2708
The Out-of-Towners,1970,3.4354089219330857,2152
Death Wish 4: The Crackdown,1987,3.4349442379182156,1345
Oh God! You Devil!,1984,3.4347442680776012,1134
Little Shop of Horrors,1986,3.434719517317753,26187
Gregory's Girl,1981,3.4344692005242465,1526
Born on the Fourth of July,1989,3.4344262295081966,32696
Fellini's Roma,1972,3.4343936381709743,1006
The Ice Pirates,1984,3.433719008264463,3025
Sunday in the Park with George,1986,3.433531746031746,1008
The Bourne Identity,1988,3.4333768778576093,3062
Rambo: First Blood Part II,1985,3.432952182952183,19240
Dressed to Kill,1980,3.4326012492444087,4963
Chances Are,1989,3.432193219321932,6666
Rocky (Hindi),1981,3.431976166832175,1007
Less Than Zero,1987,3.4308319347878204,8342
Pumping Iron,1977,3.430125247198418,3034
Biloxi Blues,1988,3.429440534414887,8383
Star Trek: The Motion Picture,1979,3.4290525699223897,20487
The Presidio,1988,3.4280491234648918,10667
Hello Again,1987,3.4276911924610367,2759
Soylent Green,1973,3.427456544874069,11276
SCTV Network 90: Vol. 1,1981,3.42722371967655,1484
Three Amigos,1986,3.4255037318185293,39257
Something Wicked This Way Comes,1983,3.4241880202382897,6127
SpaceCamp,1986,3.4239841728808402,6571
At Close Range,1984,3.4232933692194765,4087
Another Woman,1988,3.423110338835795,1151
Revenge of the Nerds / Revenge of the Nerds 2: Double Feature,1984,3.422571675136638,10429
Mountains of the Moon,1990,3.420861127956337,1649
The Singing Detective,1986,3.4207389749702024,1678
Mephisto,1981,3.420689655172414,1160
Sinbad and the Eye of the Tiger,1977,3.417682926829268,1968
Spies Like Us,1985,3.4151784438666173,34997
North Dallas Forty,1979,3.4141767323585506,3146
Dragon Ball Z: Imperfect Cell Saga,1989,3.4141161773891318,1601
Bachelor Party,1984,3.414011872932433,22067
Tie Me Up! Tie Me Down!,1990,3.4133942980096825,7436
1984,1984,3.4132316570486396,4852
Crocodile Dundee,1986,3.413046352362569,37819
sex,1989,3.412314693021437,28129
Interiors,1978,3.411854879918242,1957
The Best of Designing Women,1986,3.411469534050179,1395
Agnes of God,1985,3.411402157164869,5841
Outland,1981,3.4096687211093992,5192
Another Country,1985,3.409347300564061,1241
Where the Buffalo Roam,1980,3.4091852620653866,3854
See No Evil,1989,3.4088426527958386,11535
The Life and Times of Judge Roy Bean,1972,3.407885791978246,2942
Silver Bullet,1985,3.4066077003121746,7688
Dream a Little Dream,1989,3.4065880039331367,2034
The Serpent and the Rainbow,1988,3.406032805115374,7194
Death Wish 3,1985,3.4060114503816794,2096
Dead Ringers,1988,3.4058078927773643,2686
Scooby-Doo and the Ghoul School,1988,3.4056803730394236,2359
Re-Animator,1985,3.405532190229699,6182
Nightbreed,1990,3.4055299539170507,2821
The Philadelphia Experiment,1984,3.405463934699317,6003
The Last Temptation of Christ,1988,3.4052908391553496,12739
Wildcats,1986,3.4049519317975694,11026
The Hunter,1980,3.4042838018741635,1494
Remo Williams: The Adventure Begins,1985,3.4040826364977863,4066
Wizards,1977,3.4027072758037225,1182
Innerspace,1987,3.4022674883567765,21257
Hellraiser,1987,3.4018455894996276,17447
Challenge of the Superfriends: Attack of the Legion of Doom,1978,3.3989155693261037,1291
The Karate Kid Part II,1986,3.3982249097825026,10253
My Blue Heaven,1990,3.3971209005303606,9239
The Gauntlet,1977,3.3936305732484078,7065
Battle for the Planet of the Apes,1975,3.3934511434511436,5772
The Pope of Greenwich Village,1984,3.392857142857143,1932
The Rutles,1978,3.3927940657011657,2831
Rocky IV,1985,3.3924055259118484,27362
Vanishing Point,1971,3.391992551210428,1074
National Lampoon's European Vacation,1985,3.3916562227839497,47077
The Hidden,1987,3.3913636363636366,2200
Desert Hearts,1985,3.3910991233985164,1483
Stealing Home,1988,3.3898881866796304,2057
Commando,1985,3.389796120348377,20208
The Star Chamber,1983,3.3894839337877314,1027
Suspiria,1977,3.3892587660896583,2253
Madonna: The Girlie Show: Live Down Under,1988,3.389054726368159,1005
Pacific Heights,1990,3.3890068412361405,12717
The Champ,1979,3.388109000825764,2422
A Little Romance,1979,3.387884709330728,2047
American Flyers,1985,3.3864541832669324,2259
RoboCop,1987,3.3862934067615114,32685
Frenzy,1972,3.3861344537815126,2380
Carnal Knowledge,1971,3.3849048714196113,4783
Things Change,1985,3.3845618915159945,1438
Cross of Iron,1977,3.3841761827079937,1226
The Adventures of Buckaroo Banzai,1984,3.3837805605247464,8385
Hellbound: Hellraiser II,1988,3.383134738771769,7637
Return of the Living Dead 2,1988,3.3811586356253382,1847
Damien: Omen II,1978,3.3803324654516325,4993
Tequila Sunrise,1988,3.3798076923076925,6864
Walking Tall: Part II,1975,3.379694019471488,1438
Bird,1988,3.379014989293362,2802
Raw Deal,1986,3.376883116883117,3850
I'm Gonna Git You Sucka,1988,3.373539435248296,8216
Dominick and Eugene,1988,3.373362445414847,1832
Brewster's Millions,1985,3.371010818885519,22091
Valmont,1989,3.3708077468115256,4234
Nighthawks,1981,3.3707345286292654,1729
Conan the Destroyer,1984,3.3663977218794496,14749
Coffy,1973,3.36639526276832,1351
Withnail and I,1987,3.365985345160046,2593
Airport,1970,3.3658757062146893,4425
The Chronicles of Narnia: The Silver Chair,1990,3.3649635036496353,1370
Doctor Who: The Caves of Androzani,1984,3.364347146207975,1279
The Postman Always Rings Twice,1981,3.3633468954537413,5653
The Chronicles of Narnia: Prince Caspian and the Voyage of the Dawn Treader,1989,3.3613569321533925,1356
Flatliners,1990,3.3608732710859712,51622
The War of the Roses,1989,3.359997458542474,15739
Gremlins,1984,3.3577457264957267,56160
The Howling,1980,3.3570247933884296,7260
To Live and Die in L.A.,1985,3.356665948740039,4643
Flowers in the Attic,1987,3.3556851311953353,3430
Tucker: The Man and His Dream,1988,3.355639202565175,7173
Helter Skelter,1976,3.355639097744361,1330
Mr. Majestyk,1974,3.3555878084179973,1378
